Gene_ID	PhyB-mutant_58M_6DAP_Means	PhyB-mutant_58M_7DAP_Means	PhyB-mutant_58M_8DAP_Means	Wildtype_100M_6DAP_Means	Wildtype_100M_7DAP_Means	Wildtype_100M_8DAP_Means
Sobic.001G083700	0	0.0344336346	0	0.0364684316	0	0
Sobic.001G083800	5.5416274615	12.1958003905	17.3825369846	12.0667162711	11.2428693927	11.1973809976
Sobic.001G083900	8.5501261761	16.3458816452	18.5146919074	14.8892860025	21.3151496014	19.1004086643
Sobic.001G084000	1.7289026544	1.2114822727	1.5865843927	1.1284763092	0.9119945953	1.1108879339
Sobic.001G084100	177.1811387959	157.7582038924	146.4866553251	168.0443226543	173.5383285181	193.3287107572
Sobic.001G084200	0	0	0	0	0	0
Sobic.001G084300	0.1194624499	0.2437157204	0.3461044523	0.2534736044	0.1527113469	0.1113004619
Sobic.001G084400	0.5785624936	0.1689281406	0.1393783958	0.1534363723	0.2329180013	0.1479477334
Sobic.001G084500	0.1511696795	0.2413016405	0.4051320582	0.1543825286	0.1438591447	0.3261052797
Sobic.001G084600	0.0462566085	0.2341881459	0.3591940301	0.0751361214	0.2100962709	0.4914704014
Sobic.001G084700	0.1138296649	0.1143013123	0.117024467	0.0465579677	0.1136014306	0.1231858772
Sobic.001G084800	0	0	0	0	0	0
Sobic.001G084900	60.8569682869	75.7517617721	63.9390575552	56.9685622648	64.7901229038	55.4563306326
Sobic.001G085000	15.1374415562	14.316321105	14.7702150212	12.3475024027	10.9457025971	10.4823638567
Sobic.001G085100	19.3920232869	24.6365169034	23.8098831116	19.6864110743	19.0061252328	18.0742879262
Sobic.001G085200	93.8962544023	107.7441732532	87.3958602695	92.4559613641	69.7463435081	74.7367954186
Sobic.001G085300	10.2020293928	11.3835486656	13.1564861382	9.3675192679	10.8619614864	11.4693115162
Sobic.001G085400	1207.9119198302	786.2008954452	547.0294332345	1240.4291357802	880.335610084	803.7077798285
Sobic.001G085500	9.1446380042	12.3556696768	12.4394318156	10.3679610742	13.5458806675	13.8842138348
Sobic.001G085600	8.3294981512	12.3297037391	14.1484645847	7.0070343426	11.698460569	11.4755394934
Sobic.001G085700	17.0955954527	15.8428828732	17.2329106959	16.944881912	15.9954078545	17.7149708419
Sobic.001G085800	15.6171882358	16.8384861169	14.3820173996	14.2712724071	14.2542662472	13.6392295575
Sobic.001G085900	10.9990576962	10.8987244824	8.7670749102	11.3613696069	10.8515826125	10.7656281119
Sobic.001G086000	7.8125686246	0.1452545477	0.1465818411	0.0514242009	0.1070258344	0
Sobic.001G086100	0	0	0	0	0	0
Sobic.001G086200	46.3367582942	46.4521162625	47.215703602	40.656002687	46.4657492985	51.6813975806
Sobic.001G086300	31.9852298199	22.8602145635	13.9202163267	30.1622619184	22.7063503812	20.7996172938
Sobic.001G086400	0.2975008898	0.1783148465	0.2985367918	0	0.0375118544	0.0449178666
Sobic.001G086500	0.0435885497	0.1435874055	0.1719708871	0	0.1546879938	0.1223678447
Sobic.001G086600	17.4766757862	23.7924608647	25.9189118394	15.8548347971	17.5968280785	18.4606780434
Sobic.001G086700	0	0	0	0	0	0
Sobic.001G086800	0.01377784	0	0.0134103783	0	0	0
Sobic.001G086900	2.6689295359	4.9059996883	6.0171061676	1.9326591115	3.0276544451	3.6316812173
Sobic.001G087000	1.6496027588	2.0332270322	2.4071182523	1.997738847	3.0120319146	3.1590613608
Sobic.001G087100	14.4612869476	21.2193809939	27.1659958009	13.8174506244	17.4671637958	19.0322056911
Sobic.001G087200	0	0	0	0	0	0
Sobic.001G087300	0	0	0	0	0	0
Sobic.001G087400	1.9599208192	2.1674151923	3.016931001	1.4234134593	2.1152423871	2.7849862739
Sobic.001G087500	0.2601157013	0.5958256632	0.3389010282	0.3731204853	0.298930342	0.3491955452
Sobic.001G087600	37.5753075644	36.8990392765	33.3088830492	38.1402717676	35.5665783547	33.3526794639
Sobic.001G087700	6.5169962174	9.4982236235	11.2962839331	5.8488810828	6.2042711912	6.9743600252
Sobic.001G087800	0.1667818958	0.1895085006	0.2700947876	0.1545335539	0.1614312118	0.1563000855
Sobic.001G087900	29.7134041548	36.8915227444	32.0719492051	27.6090871549	30.5521299092	27.7857605181
Sobic.001G088000	19.9773742919	22.7269740242	16.4660909551	19.77894722	16.9488631269	15.9972859879
Sobic.001G088100	39.7293339284	48.6312118301	51.2792312515	43.1922082464	47.240966716	46.9700908111
Sobic.001G088200	44.2743190429	61.0962016149	61.9529873983	45.8854032366	53.4399798108	53.1936455487
Sobic.001G088300	0.7039666619	1.0318443623	1.1693752638	0.4360945948	0.2816465461	0.2794381774
Sobic.001G088400	43.1404289182	40.4706007469	33.6329709803	42.8434649341	33.6663936289	30.5545597877
Sobic.001G088500	24.0476469133	23.5615722346	25.5288611479	25.1964633487	27.5326379401	25.9499783775
Sobic.001G088600	0	0	0	0	0	0
Sobic.001G088700	7.2869113842	8.6152700657	7.7668992968	8.843015056	10.0012637816	9.6765038662
Sobic.001G088800	10.8706367211	8.7615191951	7.7070894462	12.9309812462	10.714873459	11.1900954326
Sobic.001G088900	14.1456286967	16.2096962598	18.6078386135	12.8509371034	13.9690097831	14.567280206
Sobic.001G089000	68.306020873	59.4848461743	42.5735733521	54.734647187	41.9480657055	41.9852365945
Sobic.001G089100	167.8926135504	177.0867154615	197.5157976799	168.8846637871	212.0081872982	231.179699639
Sobic.001G089200	0.2542086965	0.2091884505	0.1540806383	0.2497413875	0.1444144355	0.3030044003
Sobic.001G089300	0	0	0.010397251	0.0385866539	0.1046950017	0.1595228044
Sobic.001G089400	0.021956341	0.0115399991	0.0114317321	0	0.0341570417	0
Sobic.001G089500	30.3713275512	30.1972382587	24.0113657642	31.1260162487	28.7499046914	29.0197030411
Sobic.001G089600	16.3539133101	12.7629250516	14.1659132494	18.0358979093	15.7687364649	15.0353608088
Sobic.001G089700	0	0	0	0	0	0
Sobic.001G089800	6.3539166847	6.2256295623	6.0219711724	8.3013653968	7.3928242175	7.1315996787
Sobic.001G089900	2.2243298366	2.8474447323	4.5202982946	2.0904324186	3.4601676151	3.74972828
Sobic.001G090000	8.0556673796	12.0523899682	10.8728194492	6.5738838097	11.1315085839	9.9948381906
Sobic.001G090100	28.0422451497	21.5524158643	17.9317256366	29.0571476323	23.6407558038	23.9604113759
Sobic.001G090200	0.3863920279	1.0985090764	1.798312088	0.790085703	2.6445630954	3.9133761354
Sobic.001G090300	20.1667451061	18.8690276166	18.3155814274	19.5507735998	17.7558359844	17.4125361216
Sobic.001G090400	19.6975157649	22.9363256466	24.6945582579	19.1227445158	20.7353472015	20.1734024807
Sobic.001G090500	72.9542036769	62.3954446884	66.1958410309	81.5359519013	74.9237870422	73.4129014271
Sobic.001G090600	1.1435827804	1.0453119163	1.2823093455	0.7002695155	0.850260254	0.9645526565
Sobic.001G090700	1.4121163509	4.4420557687	5.281972106	1.8487130694	3.5102237825	3.7401668111
Sobic.001G090800	18.2114409703	16.8621427251	19.9508019729	17.8764819241	17.9980881158	18.9075493977
Sobic.001G090900	0	0	0	0	0	0
Sobic.001G091000	0.0206292272	0	0	0	0	0
Sobic.001G091100	0.0544116155	0	0	0	0.0618990172	0
Sobic.001G091200	0	0	0	0	0.0491771121	0
Sobic.001G091300	34.7987204858	35.2153349521	31.0996067502	31.5234002529	34.6777882834	35.3931330597
Sobic.001G091400	10.9755679774	13.0036323251	17.2942047505	10.7000402735	12.3760273989	12.8295831083
Sobic.001G091500	29.5178740086	30.2542226129	24.2492722502	25.6238817331	20.5211443381	17.6050304798
Sobic.001G091600	0	0	0	0	0.2826015301	0.0534735197
Sobic.001G091700	250.9711808672	157.2627805487	104.804812743	230.0041856033	170.6719908374	161.0913525041
Sobic.001G091800	1160.9349747976	833.8799846418	582.3229946933	1035.8260644818	768.9939469063	768.7573226388
Sobic.001G091900	54.1879928925	47.0434514962	37.2721582428	60.1185610115	48.341306052	46.6112801718
Sobic.001G092000	5.3956437202	15.3879606838	24.0068299299	5.0818917257	8.8948190282	10.0755089523
Sobic.001G092100	6.3630380174	8.5381352298	8.5023587175	5.6134539339	6.6576358582	6.7907157143
Sobic.001G092200	7.0162108274	6.2184358975	6.2441522285	7.5953399172	7.4760629758	7.5387611523
Sobic.001G092300	6.6494609292	8.026687077	8.6505591443	7.1291728533	7.3113083983	8.2956668963
Sobic.001G092400	0	0	0	0	0	0
Sobic.001G092500	0	0	0	0.0165636741	0	0
Sobic.001G092600	0.0763717131	0.5724035889	1.289251413	0.2325895841	1.0518996896	2.2010861527
Sobic.001G092700	0	0	0	0	0	0
Sobic.001G092800	0.052558853	0.0548732602	0.0912737818	0.024430805	0	0.0328945575
Sobic.001G092900	0.1484685747	0.2643209187	0.1094543729	0.0913120615	0.1600479041	0.0799060424
Sobic.001G093000	50.956639752	53.3274094595	59.3507373917	37.4685296892	37.3774178178	47.0364001175
Sobic.001G093100	0.1319993123	0.160501916	0.2872586855	0.0927488488	0.1062744413	0.1898499467
Sobic.001G093200	0.4536731044	0.7177457094	0.9326622107	1.3674791401	1.0739440977	1.3850145836
Sobic.001G093300	65.0214279129	69.8670544306	62.3594109403	69.4250347711	64.3762090058	61.0341633001
Sobic.001G093400	0	0	0	0	0	0
Sobic.001G093500	0.1987693685	0.4695005787	0.4279561013	0.3028047929	0.2213819878	0.4338693009
Sobic.001G093600	0.5531391807	1.1822036852	2.2402802565	0.7560479502	1.5565081477	1.9133801328
Sobic.001G093700	0	0	0	0	0	0
Sobic.001G093800	11.1674197995	12.0484076517	14.7075404121	11.7148910683	12.9514799582	13.1615676523
Sobic.001G093900	41.2133953714	45.3036043667	41.4339165541	57.327888624	68.0340387071	69.8120838646
Sobic.001G094000	37.5034159879	36.6488012117	41.4763283561	38.6185792246	34.2381370197	36.7860074675
Sobic.001G094100	0	0.0280901095	0	0	0	0
Sobic.001G094200	3.8238908407	6.6715267307	6.445946448	6.6356170985	9.6146777442	10.1893900547
Sobic.001G094300	18.626874724	20.3306259726	20.0367514474	20.219094924	23.0078613704	27.686845653
Sobic.001G094400	1.036121898	0.4990743071	0.4961256262	0.6677692768	0.7744346708	0.7215925008
Sobic.001G094500	267.6161568475	288.1018166397	236.9460170175	242.8609662216	215.7429252485	203.8092573752
Sobic.001G094600	1.796798577	2.3128484161	3.0274863804	1.8857019599	1.9318223692	2.3556821381
Sobic.001G094700	0	0.0287314362	0	0	0	0
Sobic.001G094800	32.6947612834	26.174088643	30.1987048917	7.9975574648	8.8857425062	11.476655039
Sobic.001G094900	6.6452563216	7.0051854793	7.8465818235	6.3450580992	6.9048225437	7.0450247272
Sobic.001G095000	12.0427197868	16.732645101	18.3572728557	15.8306583249	20.3343964018	17.7507435617
Sobic.001G095100	0	0	0	0	0	0
Sobic.001G095200	1.9426724864	1.7922013037	2.451828243	2.150835975	2.4644065872	3.0318505978
Sobic.001G095300	5.8067227203	5.717024441	7.1714949149	3.9708623192	5.0889823533	5.4344573788
Sobic.001G095400	0	0	0	0	0	0
Sobic.001G095500	21.2441677141	25.5828974319	23.4716082752	20.9131718305	23.163554928	24.5505032129
Sobic.001G095600	97.0811485209	106.9801142447	82.2099916935	100.4544413217	93.7114047375	88.8971109457
Sobic.001G095700	0.1022979323	0.0095119948	0.0750297034	0.0474036588	0.0516551614	0.0671309894
Sobic.001G095800	12.9640595749	14.8562839946	17.9584835722	12.2754169736	15.1075023724	13.815966332
Sobic.001G095900	0	0	0	0	0	0
Sobic.001G096000	18.7542448364	17.3627659257	18.8255291402	20.0784393539	19.3935410184	19.9442703218
Sobic.001G096100	150.8107632185	139.9214202004	107.0052354607	159.8349358436	142.5916179544	128.1797523417
Sobic.001G096200	8.8582259827	7.4780176572	6.8041393029	10.3497442541	8.2069856627	8.1151780428
Sobic.001G096300	23.0337195998	20.0011069987	16.2355177086	23.4244414193	19.9279222298	17.7034961994
Sobic.001G096400	4.8290164513	3.5882101729	3.6004812552	4.7153541598	3.2864720998	2.9885696627
Sobic.001G096500	0	0.0330779009	0	0.0810525044	0	0
Sobic.001G096600	0	0.015943245	0	0	0	0
Sobic.001G096700	0.0184037331	0	0.0304646074	0.0240124527	0	0
Sobic.001G096800	0.1017018663	0.2348928585	0.3362739257	0.1295659092	0.1433235947	0.229808402
Sobic.001G096900	4.9327868386	6.1422573631	8.0452842162	5.4056706639	5.6181826425	7.0465027369
Sobic.001G097000	0	0.0115819862	0.0118613738	0	0	0.0264544449
Sobic.001G097100	24.3082292219	30.2707072295	34.1144148423	25.1260162553	33.0697745496	36.6449088099
Sobic.001G097200	7.6720359673	7.633555408	9.9546768373	7.4705058603	7.6512479038	7.9111209003
Sobic.001G097300	0	0	0.0224046501	0	0	0
Sobic.001G097400	15.0513780466	11.6140627202	9.5321958326	14.4770448074	13.0349049396	12.6040459469
Sobic.001G097500	47.2045433264	54.476494744	54.0022376937	41.0454844986	45.4940452095	46.0588512336
Sobic.001G097600	61.7683273077	68.2741292719	75.2748436332	90.2657488594	144.5372545603	98.8849939013
Sobic.001G097700	0	0.0252444716	0	0	0	0
Sobic.001G097800	0	0	0	0	0	0
Sobic.001G097900	17.9029306532	19.4610940629	20.6151807902	20.2588304201	21.4487711267	20.244580431
Sobic.001G098000	2.314040242	3.832592446	4.0296641507	2.5136151301	3.2730271129	2.9445928682
Sobic.001G098100	13.3825096439	10.7245790332	10.5233337225	16.0457892909	14.66409703	15.3977515749
Sobic.001G098200	17.0353997103	25.3578876388	27.5074765697	14.9167639633	18.8828717258	18.8722419012
Sobic.001G098300	0.8582476813	1.0034772717	1.8322130605	0.7113347795	0.982271598	1.2173758964
Sobic.001G098400	41.8581457126	40.4961125324	39.8505755688	41.5859023976	37.3759296904	38.2901460135
Sobic.001G098500	85.7542455498	191.3536564975	211.2971215597	64.8800905482	130.2703523298	107.3528345709
Sobic.001G098600	0.4063966702	0.4813665038	0.3844250158	0.340280012	0.429928849	0.2797509278
Sobic.001G098700	2.4765412553	2.4566498747	3.3722526953	4.2756680334	4.8399255791	5.5756962424
Sobic.001G098800	1.0469411876	1.8092427009	3.0982050355	0.9154240037	1.7590610666	1.749348087
Sobic.001G098900	75.3005073926	80.3275395679	60.4800675709	62.0821441038	48.9075328201	47.0437543808
Sobic.001G099000	12.732823786	23.4307077035	26.628643181	17.8771252874	28.0019111555	28.8221184108
Sobic.001G099100	10.8747143863	14.6881880497	20.3496291574	11.8934983333	26.6216562922	37.3491911817
Sobic.001G099200	2.5989364323	2.0818764389	1.8949273066	2.336425334	2.0820335952	1.9969030812
Sobic.001G099300	0	0	0	0.0146999837	0	0
Sobic.001G099400	0	0	0	0	0	0
Sobic.001G099500	0.0108896791	0	0.0343558996	0.0156664428	0.106027837	0.0738103475
Sobic.001G099600	0.0935848322	0.0134768962	0.0300333255	0.015733906	0.0601700581	0.0792805967
Sobic.001G099700	0.0112321555	0	0	0	0	0
Sobic.001G099800	121.1113568544	77.562277553	72.2103196105	110.8679269456	91.815578879	89.9966326016
Sobic.001G099900	58.2175434861	33.0129456774	26.9829633236	66.9510881645	47.1843901211	44.0322231583
Sobic.001G100000	2.4996728727	5.1143861139	5.158154047	7.2755404648	13.4511850775	11.6522607154
Sobic.001G100100	3.2054329013	5.1951098065	6.6638391949	3.349641216	5.5576730964	5.2427507379
Sobic.001G100200	0.7372952036	0.0647274894	0.1571760959	0.0399076014	0	0.1480841683
Sobic.001G100300	1.2546529062	1.1289197392	0.6790519092	0.8874703213	1.0410663578	0.5219851077
Sobic.001G100400	26.9529550233	19.8980684995	15.3775115338	27.3137572542	22.0593671126	19.5408762212
Sobic.001G100500	0.2317459681	0.0525252353	0.0144842562	0.0622338498	0.0539079863	0.0362026323
Sobic.001G100600	0.0557357515	0.0937715147	0.1120886611	0	0.0915337741	0.0587617229
Sobic.001G100700	0	0.022212897	0.0690456979	0	0	0.0207122978
Sobic.001G100800	0.5704441716	0.2549622183	0.1980319308	0.6804264671	0.4849110665	0.3377420579
Sobic.001G100900	0.4291050719	0.7757003934	1.043757538	0.4812460916	0.6726479885	0.8728620333
Sobic.001G101000	2.31370681	3.5274356589	4.6539957149	2.5868270631	3.4664452071	3.2274880142
Sobic.001G101100	7.0207326135	5.2418956226	5.7885560586	7.2385288415	6.3924593788	6.4686904326
Sobic.001G101200	0.3779178953	0.1483160623	0.0897992135	0.0470441538	0	0.0470766306
Sobic.001G101300	0	0	0	0	0	0
Sobic.001G101400	0.2265665332	0	0.0298236935	0	0	0
Sobic.001G101500	15.7253256216	16.6792708969	17.117213907	15.2247399702	17.1484271148	15.3379288143
Sobic.001G101600	0	0	0	0	0	0
Sobic.001G101700	204.844893256	156.4367646426	130.7540767248	134.1832498563	85.2292753924	84.2358220706
Sobic.001G101800	42.9134947033	39.1337533373	36.9157831039	45.8794787919	42.7573576528	43.5971628064
Sobic.001G101900	14.95320997	21.5779088071	26.3350554946	17.6346308344	20.1344555863	21.8502443775
Sobic.001G102000	0.0313975776	0.0345724425	0	0	0	0
Sobic.001G102100	0.0362744104	0.0772977555	0.1645088802	0	0.0412660115	0.0476906736
Sobic.001G102200	4.3511842961	3.9555265377	3.6160455319	4.3896611017	4.0021612392	4.2553864225
Sobic.001G102300	0.6710980488	0.817285883	1.3429702995	0.8439240627	1.9822421022	4.1832410273
Sobic.001G102400	0.0191602338	0.0154504224	0.08907448	0.0384991041	0.0524374731	0.0686405575
Sobic.001G102500	11.1594860047	21.2128193682	25.7857507755	14.3373926869	24.8982615509	26.1137995583
Sobic.001G102600	0.0300652771	0	0	0	0	0
Sobic.001G102700	33.1298762947	37.5932640079	38.423720945	28.4057278956	30.6162520894	34.5174644521
Sobic.001G102800	0.1814079464	0.4972042314	0.891270416	0.1170647281	0.5216795291	0.5056033129
Sobic.001G102900	0.4112399636	0.5754132323	0.2396188665	0.2209526427	0.4868684537	0.411905505
Sobic.001G103000	4.7822923648	4.8464233573	5.0425274961	4.5410725181	4.8911032515	5.2097010127
Sobic.001G103100	0.4521140209	0.3820265117	0.600194604	0.4686867735	0.3858913699	0.6027555591
Sobic.001G103200	10.7477029929	10.8802145549	10.8947589548	8.2274892851	9.7679279011	10.0184178077
Sobic.001G103300	13.6044001058	15.1492714501	13.8849638668	15.1733871687	16.346730234	15.2234993808
Sobic.001G103400	14.8978120492	15.8126270874	14.9416538598	12.6859999957	11.587246824	12.2781702331
Sobic.001G103500	0	0	0.0099610898	0	0	0
Sobic.001G103600	0	0	0	0.0135905134	0	0
Sobic.001G103700	0	0	0	0	0	0
Sobic.001G103800	1.2567030309	2.3827870314	3.750095407	0.6560317257	1.0937741422	1.6995735911
Sobic.001G103900	53.1150660692	49.5089235481	43.9313246627	51.783469545	48.4578707247	44.5320012389
Sobic.001G104000	4.8797038263	5.1418800226	5.9105518874	4.4255530464	4.8111919992	5.4976419123
Sobic.001G104100	0.9220899767	1.2609298434	1.5815041425	0.3980680547	0.5497275734	0.692103353
Sobic.001G104200	0	0	0	0	0	0
Sobic.001G104300	5.0075342961	4.952411633	4.1582020119	5.100114408	4.6171996381	4.5296778074
Sobic.001G104400	0.0188904434	0.02080061	0.0702623701	0	0.0188308806	0.1003474155
Sobic.001G104500	55.1047405584	60.4344805616	60.4099706082	49.2632119852	45.7547149925	45.6271191861
Sobic.001G104600	0.2781301847	0.9337719963	0.9917481319	0	0.2377117878	0.3581516521
Sobic.001G104700	1.9434174437	2.8948674166	3.4731546051	2.0889906656	2.6120463921	3.2228518449
Sobic.001G104800	4.783835327	4.6160224964	4.7999850816	6.7537336199	7.0746475387	7.3884619993
Sobic.001G104900	0.3781398065	2.0719437681	4.8397055971	0.3891361875	2.5416242904	5.2375421551
Sobic.001G105000	11.5694159535	11.5273562894	11.1529992313	10.6580462915	7.606522061	7.1465177334
Sobic.001G105100	54.2941714646	45.0367838915	41.0832599375	48.0974975605	44.8361504189	44.9353596274
Sobic.001G105200	36.9114805954	21.5059640406	17.915975919	38.6788156688	30.3917343124	29.6672173639
Sobic.001G105300	14.6111293682	11.8011018947	10.7331882271	13.2155483992	10.6371027333	11.0856015618
Sobic.001G105400	2.4463058906	2.0444756461	2.3399476538	2.1609628634	1.9889075492	2.3438393549
Sobic.001G105500	13.8412305193	14.1394110945	15.4732544436	13.65857195	14.039845296	13.4994372169
Sobic.001G105600	0.9391291363	1.225180534	1.6257395093	1.1083232355	1.1377189984	1.4469969734
Sobic.001G105700	11.2759658738	11.8651920015	12.406577486	11.8321166292	12.1769322833	12.0622990531
Sobic.001G105800	18.4532307462	15.3184763042	15.9652473688	16.2159019711	14.5129840369	18.9226124605
Sobic.001G105900	0.451091731	0.5556619217	1.5114343364	0.5719754744	1.1385079492	0.889418246
Sobic.001G106000	40.2711770674	23.9974345946	15.9804301	22.2605489101	8.141308569	5.9910002731
Sobic.001G106100	15.6825840146	23.0397797922	25.6213675414	16.0423390319	17.7960233398	20.0072608434
Sobic.001G106200	30.7213558199	20.1296338402	17.1689331932	18.529523175	9.9486101238	7.0052311452
Sobic.001G106300	4.6305179604	5.7894028032	5.7611722144	4.2001489117	5.1436986265	4.6820509373
Sobic.001G106400	1.2512078552	1.4383859235	1.4137474844	1.4287401061	1.4922334218	1.6784724099
Sobic.001G106500	2.795628031	3.1856594493	4.5444005601	4.6753109476	5.0952144585	6.1437483087
Sobic.001G106600	17.7844247049	28.6675979821	36.653445558	20.9812242921	45.6356734567	58.453907156
Sobic.001G106700	12.6225465432	14.1822034818	16.0950808051	11.1955841888	11.6653520052	11.6243051929
Sobic.001G106800	0.0847949554	0.0888462872	0.0545415128	0.0308891337	0.0432527416	0.0233135637
Sobic.001G106900	5.3466341333	7.6348705988	8.6687961103	6.0379617257	8.4456877053	7.9714251336
Sobic.001G107000	0.0400865032	0	0	0.0212569253	0.0162404601	0
Sobic.001G107100	1747.1070731001	1622.3174613784	1292.7837062768	1774.5718501967	1439.7559221263	1466.7365883324
Sobic.001G107200	895.2613268015	793.3717141732	683.3232031344	881.5288417198	728.9586334768	790.6944708532
Sobic.001G107300	21.0341671461	19.4616159294	18.6596973028	21.5672498848	17.7466396907	17.5941463819
Sobic.001G107400	2.8787776941	1.5085374208	1.5417075912	0.9247617093	1.4793462507	2.3758586058
Sobic.001G107500	43.3751164871	51.4599863209	55.6711858643	43.8511951158	45.477204014	46.3286576558
Sobic.001G107600	20.8291526005	18.5860754291	16.9143565512	22.5024371558	20.0079209719	17.6736625214
Sobic.001G107700	0	0	0.0240777247	0.0322848236	0	0
Sobic.001G107800	1.0044491421	0.2839001081	0.5172269088	2.4086737553	4.8242681835	2.7693761023
Sobic.001G107900	22.2470280698	19.03937053	22.3430506894	22.9302238754	19.7486135799	21.2698795338
Sobic.001G108000	0.0916515903	0.3719979347	0.4924626341	0.1173637884	0.185980603	0.132101624
Sobic.001G108100	51.1859351808	58.591621346	59.6145354047	45.508512734	49.6390793107	59.7355151014
Sobic.001G108200	10.785101463	5.060043432	4.1034198053	11.0719272863	10.874403578	9.0646971649
Sobic.001G108300	0	0	0	0	0	0
Sobic.001G108400	16.6491161896	16.171763118	14.7263512009	16.1169203923	15.2282582175	18.1202109805
Sobic.001G108500	15.6811729688	19.7381887072	19.3509273244	13.9441024652	16.0102714972	17.31661271
Sobic.001G108600	4.546792856	5.4643549916	5.176578694	4.89707664	6.6850613785	6.5193867463
Sobic.001G108700	0.0638609122	0	0.0193539859	0.0320753605	0.0248802746	0.0342592085
Sobic.001G108800	0.6205438176	0.6428126476	0.7298488014	0.5149860928	0.507909523	0.3374448218
Sobic.001G108900	6.3012716703	12.347874601	16.7194127555	5.5357680226	8.8744749258	10.4064826291
Sobic.001G109000	0	0.0212623014	0.0217752033	0	0	0.0193345303
Sobic.001G109100	19.8422300463	16.5468722324	16.3683888844	20.5914816819	15.34142458	16.6179037517
Sobic.001G109200	0	0.0445885258	0	0	0	0
Sobic.001G109300	57.8048617858	50.7587524628	44.3604608852	63.7270963857	58.7073378827	58.0899630818
Sobic.001G109400	3.5839068874	4.2140114081	6.5089394084	3.3296982462	6.373664392	6.7764513044
Sobic.001G109500	0.967601269	1.9652908893	2.4962501458	0.9969825176	2.0372868981	2.1391924888
Sobic.001G109600	0	0	0	0	0	0
Sobic.001G109700	59.6714674091	50.632133072	46.8316894987	59.5646865943	48.025603166	51.6722893722
Sobic.001G109800	14.0330044582	13.0481340608	13.837594815	12.9236132495	13.4122661501	13.3279494019
Sobic.001G109900	0	0	0.0141662544	0	0	0
Sobic.001G110000	182.058093392	106.9841559802	69.3752571418	215.4198195407	132.7103183247	149.0053418946
Sobic.001G110100	0.015127357	0	0.0165007331	0	0	0
Sobic.001G110200	0	0	0	0	0	0
Sobic.001G110300	12.5806045626	10.4732755291	9.5640251719	11.5081876118	11.5787598901	11.4303148253
Sobic.001G110400	17.6305824979	17.9696721508	15.5832444209	18.1699935798	20.4053831711	18.7649222196
Sobic.001G110500	3.0472558089	3.7255311568	4.0474477726	3.4780097962	5.5949286388	7.1968471517
Sobic.001G110600	42.626561445	29.5007212863	29.861113624	45.174886099	38.4862409319	37.2197690317
Sobic.001G110700	0	0	0.0435124045	0	0	0
Sobic.001G110800	0.336594419	0.4585419448	0.4057555429	0.5782881619	0.3504553317	0.5602706017
Sobic.001G110900	0	0.034787475	0.0415237457	0	0	0.0152992655
Sobic.001G111000	82.481869257	99.5991648367	111.9606936409	73.6855528484	83.9434747176	84.7999325019
Sobic.001G111100	0.0104229077	0.0243207712	0.0101449237	0	0	0
Sobic.001G111200	13.8249892173	20.3115657288	24.0498558628	11.1153346977	16.8168837903	18.6127366527
Sobic.001G111300	0.443868428	0	0	0	0	0
Sobic.001G111400	37.5548229881	51.5274642268	61.6590196495	22.2838413787	35.0672611683	44.1197870697
Sobic.001G111500	30.2489447225	46.9430110968	48.3140753343	17.8316443553	28.9324290964	34.1491232194
Sobic.001G111600	30.476542576	29.7758999756	31.7685291796	28.668565179	28.1168677841	28.6392749061
Sobic.001G111700	0.339914204	0.8497379984	0.9949980807	0.1436462011	0.1575560552	0.2244410697
Sobic.001G111800	24.7828728391	33.6048522461	31.2763520903	22.464390452	28.0121353835	26.0345293402
Sobic.001G111900	23.9947518284	27.4106427747	33.4520051459	21.3279900333	24.6227745599	27.2437350984
Sobic.001G112000	0	0	0	0	0	0
Sobic.001G112100	0.6047266699	0.0301401503	0.0898994252	0.0245941335	0.0379724097	0
Sobic.001G112200	0.4568795054	0.2033264108	0.3179093124	0	0	0.1741088085
Sobic.001G112300	0	0	0.040772675	0	0	0
Sobic.001G112400	19.9868884554	14.8429103775	12.7251296078	20.6116511206	18.7240447672	17.1444556891
Sobic.001G112500	8.2332822444	6.1706866374	5.4665723516	10.4552872456	9.8571709541	10.5930441106
Sobic.001G112600	249.7376448023	198.8291498252	159.091249941	282.0790227468	253.9994170655	254.8301515676
Sobic.001G112700	4.8550793669	8.1769597203	8.4124568383	5.3448125388	6.275312057	6.3980542889
Sobic.001G112800	36.2817749443	36.0447994842	26.7126376833	34.9807566398	28.7142346662	24.1684872194
Sobic.001G112900	11.3347856005	13.2212701838	14.0358483386	10.9168610839	13.9171491203	15.403431593
Sobic.001G113000	76.0153859946	50.3534547029	44.054633187	79.2053646054	66.9183949852	62.3607110839
Sobic.001G113100	0	0	0	0	0	0
Sobic.001G113200	10.0449302785	12.8790791838	17.161667119	10.6716245014	16.2155615406	20.7847520043
Sobic.001G113300	0	0	0	0	0	0
Sobic.001G113400	0.1860515272	0.5630448421	0.7066611253	0.3321471101	0.4797211816	0.5665270454
Sobic.001G113500	10.2140761583	12.5240244338	14.5420155411	9.5597364563	13.0652452298	11.237360811
Sobic.001G113600	0	0	0	0	0	0
Sobic.001G113700	0.0900779822	0	0.035977789	0.0689746783	0.1706922131	0.136334608
Sobic.001G113800	56.4570192803	49.6654420587	51.9249010879	49.3275103494	44.4048538605	45.3467684939
